wavelength,intensity
100.0,46.53998130308834
102.00573065902579,40.571387486552304
104.01146131805157,58.283486239616494
106.01719197707736,59.0842962310996
108.02292263610315,49.70060843582342
110.02865329512895,60.9737849018199
112.03438395415472,51.43681426605026
114.04011461318052,65.29256737706494
116.04584527220631,75.63686096858493
118.0515759312321,73.59089717291936
120.05730659025788,100.66075282821471
122.06303724928367,148.51527764073387
124.06876790830945,181.54090677985565
126.07449856733524,233.27150576715673
128.08022922636104,327.71123259582225
130.0859598853868,406.90234777891743
132.09169054441261,523.2169202814321
134.0974212034384,626.6015514450471
136.1031518624642,736.818446008684
138.10888252149,837.2572771929738
140.11461318051576,935.8833363082612
142.12034383954153,986.9051479986451
144.12607449856733,1004.9593593523385
146.13180515759313,974.3889878954484
148.1375358166189,924.1012929036339
150.1432664756447,838.8235734517407
152.14899713467048,736.0525134759632
154.15472779369628,622.7403843295873
156.16045845272205,491.981281364525
158.16618911174785,393.3914817129674
160.17191977077363,309.71899772282757
162.17765042979943,223.85167430154894
164.18338108882523,169.2361156382116
166.189111747851,149.288320931963
168.19484240687677,115.06934225115923
170.20057306590257,89.81754108266269
172.20630372492838,93.69180292119712
174.21203438395415,116.33007664613106
176.21776504297995,143.19095515799145
178.22349570200572,160.25509081605185
180.22922636103152,207.9312909537175
182.23495702005732,273.79941747093375
184.2406876790831,339.89700906126984
186.24641833810887,428.34623839012056
188.25214899713467,507.7715494945387
190.25787965616047,587.268296636552
192.26361031518624,643.8769042032727
194.269340974212,690.3063858536057
196.27507163323781,717.6232322359433
198.28080229226362,714.2250174553753
200.28653295128942,683.0246989456233
202.2922636103152,632.4187623748873
204.29799426934096,560.2235193226701
206.30372492836676,474.583980238327
208.30945558739256,404.1645206544691
210.31518624641834,313.6915623368714
212.3209169054441,268.4904850965405
214.3266475644699,212.0591953899053
216.3323782234957,149.20008841317517
218.3381088825215,123.26955449136402
220.34383954154728,103.94377133060925
222.34957020057305,80.05781618911075
224.35530085959886,77.58189442489359
226.36103151862466,68.51054091744733
228.36676217765043,67.76942743030351
230.37249283667623,65.66070780062232
232.378223495702,54.517240084255924
234.3839541547278,42.5420214980422
236.38968481375358,46.3294940709429
238.39541547277938,63.49884122473517
240.40114613180515,49.95928832997484
242.40687679083095,48.98973913729378
244.41260744985672,43.637434861759495
246.41833810888252,54.138321014936565
248.4240687679083,45.314241008266784
250.4297994269341,45.78485428792169
252.4355300859599,55.72835909551863
254.44126074498567,65.9388478445956
256.44699140401144,94.68617261393359
258.45272206303724,106.45655520196436
260.45845272206304,146.75660773345396
262.4641833810888,176.97913882335513
264.46991404011465,243.13549310123983
266.4756446991404,304.7494769973057
268.4813753581662,395.5746436104902
270.487106017192,498.87106320190827
272.49283667621773,600.808557429082
274.4985673352436,706.0285739831119
276.50429799426934,795.1831699444672
278.51002865329514,864.7782552927353
280.51575931232094,911.226425863716
282.5214899713467,921.0920420643766
284.5272206303725,885.9904875709316
286.5329512893983,841.5961238351152
288.538681948424,755.2052292637209
290.5444126074499,664.0213719709295
292.55014326647563,537.1082499296863
294.55587392550143,451.80419638937957
296.56160458452723,350.89307089363604
298.567335243553,276.8292119689573
300.57306590257883,198.73998342549487
302.5787965616046,146.19597808009664
304.5845272206304,113.8026455624925
306.5902578796562,84.18318923337102
308.5959885386819,83.25828968517557
310.6017191977077,71.9818063948898
312.6074498567335,56.25517108631563
314.6131805157593,66.49958857058134
316.6189111747851,45.869260965671
318.62464183381087,58.141742023589956
320.63037249283667,48.34274224958626
322.63610315186247,60.50493502930059
324.6418338108882,51.43456474856143
326.6475644699141,47.11711719460039
328.6532951289398,63.77212796320619
330.6590257879656,57.74472335958158
332.6647564469914,59.29668762582713
334.67048710601716,51.033181635424036
336.676217765043,59.193856466613184
338.68194842406876,53.26838237974929
340.68767908309457,63.239281487078905
342.69340974212037,50.148313616047005
344.6991404011461,50.143953072329396
346.7048710601719,43.864428786749755
348.7106017191977,53.53202119440163
350.71633237822346,44.70782499795624
352.7220630372493,44.85449305732272
354.72779369627506,55.539675363124424
356.73352435530086,51.840876170763536
358.73925501432666,49.3082560247438
360.74498567335246,49.92630847578629
362.7507163323782,64.83608807836521
364.756446991404,51.18248231885613
366.7621776504298,77.89667188748064
368.7679083094556,70.1738327844581
370.77363896848135,94.64470149201628
372.77936962750715,129.46575383812262
374.78510028653295,168.53216084048435
376.79083094555875,195.00196295183653
378.79656160458455,274.6930050284049
380.8022922636103,342.5161704316129
382.8080229226361,446.85886285214787
384.8137535816619,540.9770941311068
386.8194842406877,619.0524709822347
388.82521489971344,723.2895984742673
390.83094555873924,787.1607611592319
392.83667621776505,839.5203964084371
394.84240687679085,867.7298576518544
396.8481375358166,852.7323776169153
398.8538681948424,809.6181262815003
400.8595988538682,725.447432681523
402.865329512894,640.4179099858097
404.8710601719198,538.5778059321386
406.87679083094554,440.5341971493481
408.88252148997134,369.737318283744
410.88825214899714,288.0402173244976
412.89398280802294,216.2917392362436
414.8997134670487,157.85541665186497
416.9054441260745,133.6406036687304
418.9111747851003,86.85691347106679
420.9169054441261,85.4725234953219
422.9226361031519,62.55016316812505
424.92836676217763,61.54841461514735
426.93409742120343,68.19586577799646
428.93982808022923,63.465573947221856
430.94555873925503,55.28802301574919
432.9512893982808,61.39158561442631
434.9570200573066,57.23217287761197
436.9627507163324,42.243381695406775
438.9684813753582,56.24359525584829
440.9742120343839,48.914729283815035
442.9799426934097,45.22083063709448
444.9856733524355,44.68057968686971
446.9914040114613,50.49509918934425
448.9971346704871,51.63597953014033
451.0028653295129,61.070638094815905
453.0085959885387,40.52464144214699
455.0143266475645,45.25382121357929
457.0200573065903,53.972920356158276
459.025787965616,56.4414579084631
461.0315186246418,46.84743736336932
463.0372492836676,50.76973073245983
465.0429799426934,40.25367799662061
467.0487106017192,41.35447432296582
469.05444126074497,47.88890936767516
471.06017191977077,51.42426989532851
473.06590257879657,55.62572718848892
475.07163323782237,62.15534573984687
477.0773638968481,54.60565950404373
479.0830945558739,45.59345187216286
481.0888252148997,53.271797205270744
483.0945558739255,51.061858334969145
485.10028653295126,67.36784467263651
487.10601719197706,54.498734509371914
489.11174785100286,76.88673671135525
491.11747851002866,88.8914753557787
493.12320916905446,116.61068212503797
495.1289398280802,137.9289734899219
497.134670487106,187.75500781154346
499.1404011461318,241.66738218436296
501.1461318051576,315.6507369362551
503.15186246418335,379.56670827232836
505.15759312320915,478.98538651236817
507.16332378223495,560.0088367736208
509.16905444126076,618.781326033662
511.17478510028656,691.9694140581378
513.1805157593124,732.3172118495775
515.1862464183381,738.2431079181697
517.1919770773638,714.3671263605538
519.1977077363897,666.5095815596121
521.2034383954154,610.3968315638073
523.2091690544412,537.798463443515
525.214899713467,457.88068758398686
527.2206303724929,382.36537423741083
529.2263610315186,307.91706839999347
531.2320916905444,240.41070293569902
533.2378223495703,176.3274356332063
535.243553008596,131.4676137913555
537.2492836676217,114.96455618420023
539.2550143266476,93.58637592347054
541.2607449856733,79.95019616987165
543.2664756446991,69.36938469818855
545.2722063037249,54.389125993554785
547.2779369627507,51.159423863236626
549.2836676217764,55.12428603243377
551.2893982808023,52.88707428840852
553.2951289398281,55.973924103194456
555.3008595988539,60.81407513708287
557.3065902578796,57.41538648213679
559.3123209169055,57.895105021354986
561.3180515759312,60.37300566017499
563.323782234957,48.28926533207135
565.3295128939828,61.023956844015004
567.3352435530086,50.03799585552184
569.3409742120343,46.49793079440445
571.3467048710602,51.90272060554161
573.352435530086,63.395510184395576
575.3581661891117,48.49637002960204
577.3638968481375,52.87825336203661
579.3696275071634,44.625195563603334
581.3753581661891,47.85524717318801
583.3810888252149,69.35827934625284
585.3868194842407,76.35860157619142
587.3925501432665,87.97654199274835
589.3982808022922,107.39840058568214
