wavelength,intensity
100.0,28.69668668946663
102.00573065902579,25.506986267164027
104.01146131805157,36.86877722853298
106.01719197707736,36.90758617996022
108.02292263610315,31.131228816097504
110.02865329512895,38.2555246226185
112.03438395415472,32.19712106254017
114.04011461318052,40.84509790054449
116.04584527220631,47.036760679713055
118.0515759312321,46.082272370445004
120.05730659025788,62.81253676667221
122.06303724928367,93.10904693498269
124.06876790830945,113.2125813726475
126.07449856733524,146.21458861184232
128.08022922636104,204.50125037814024
130.0859598853868,254.2515330127579
132.09169054441261,327.11504083803754
134.0974212034384,391.68548269391397
136.1031518624642,460.38496061218905
138.10888252149,523.1737673292167
140.11461318051576,584.9452028416733
142.12034383954153,616.9348311891466
144.12607449856733,628.0942422863643
146.13180515759313,608.7904421450447
148.1375358166189,577.1970434112017
150.1432664756447,524.5236125493368
152.14899713467048,460.27165031119114
154.15472779369628,389.4829300150303
156.16045845272205,307.50612256771325
158.16618911174785,245.7699387942141
160.17191977077363,193.47760334696588
162.17765042979943,140.2126850176909
164.18338108882523,105.57117718740919
166.189111747851,93.3469414991981
168.19484240687677,71.6815535983618
170.20057306590257,56.172515449284106
172.20630372492838,58.88518839858989
174.21203438395415,72.49927970388421
176.21776504297995,89.50467393638223
178.22349570200572,100.25347267906128
180.22922636103152,129.63623119462792
182.23495702005732,171.23813202349413
184.2406876790831,212.30984019328505
186.24641833810887,267.5280818128844
188.25214899713467,317.40457594699683
190.25787965616047,366.8953611870511
192.26361031518624,402.265191305367
194.269340974212,431.57344388230797
196.27507163323781,448.62539519323013
198.28080229226362,446.2113915217418
200.28653295128942,426.4240629052103
202.2922636103152,395.3771514945322
204.29799426934096,350.4849814731038
206.30372492836676,296.69581759963165
208.30945558739256,252.49136186635084
210.31518624641834,196.04023784746158
212.3209169054441,167.6296958132633
214.3266475644699,132.08605100324948
216.3323782234957,93.4108429676055
218.3381088825215,77.13287416547274
220.34383954154728,65.11866807619907
222.34957020057305,50.32298033347067
224.35530085959886,48.495132651673224
226.36103151862466,42.705850273290295
228.36676217765043,42.315516760337175
230.37249283667623,41.1687049353873
232.378223495702,33.88122818501361
234.3839541547278,26.520057493136573
236.38968481375358,28.892010718570518
238.39541547277938,39.493822270364774
240.40114613180515,31.352478321709896
242.40687679083095,30.47957812730537
244.41260744985672,27.17867276533273
246.41833810888252,33.54378540673803
248.4240687679083,28.100269697056405
250.4297994269341,28.853704616365444
252.4355300859599,34.987020443228275
254.44126074498567,41.20451185460096
256.44699140401144,59.205663670709406
258.45272206303724,66.68901697788455
260.45845272206304,91.61855567840394
262.4641833810888,110.67867098513636
264.46991404011465,152.12420076295302
266.4756446991404,190.45632373930866
268.4813753581662,246.98996477911257
270.487106017192,311.727757706581
272.49283667621773,375.2469496122066
274.4985673352436,441.7602853509237
276.50429799426934,497.02246611364967
278.51002865329514,540.4556382954382
280.51575931232094,568.9703988277066
282.5214899713467,575.8020088725285
284.5272206303725,553.8626406197696
286.5329512893983,526.0161565496709
