wavelength,intensity
100.0,57.39337337893326
102.00573065902579,51.013972534328055
104.01146131805157,73.73755445706595
106.01719197707736,73.81517235992044
108.02292263610315,62.26245763219501
110.02865329512895,76.511049245237
112.03438395415472,64.39424212508034
114.04011461318052,81.69019580108898
116.04584527220631,94.07352135942611
118.0515759312321,92.16454474089001
120.05730659025788,125.62507353334442
122.06303724928367,186.21809386996537
124.06876790830945,226.425162745295
126.07449856733524,292.42917722368463
128.08022922636104,409.0025007562805
130.0859598853868,508.5030660255158
132.09169054441261,654.2300816760751
134.0974212034384,783.3709653878279
136.1031518624642,920.7699212243781
138.10888252149,1046.3475346584335
140.11461318051576,1169.8904056833467
142.12034383954153,1233.8696623782932
144.12607449856733,1256.1884845727286
146.13180515759313,1217.5808842900894
148.1375358166189,1154.3940868224033
150.1432664756447,1049.0472250986736
152.14899713467048,920.5433006223823
154.15472779369628,778.9658600300606
156.16045845272205,615.0122451354265
158.16618911174785,491.5398775884282
160.17191977077363,386.95520669393176
162.17765042979943,280.4253700353818
164.18338108882523,211.14235437481838
166.189111747851,186.6938829983962
168.19484240687677,143.3631071967236
170.20057306590257,112.34503089856821
172.20630372492838,117.77037679717978
174.21203438395415,144.99855940776843
176.21776504297995,179.00934787276447
178.22349570200572,200.50694535812255
180.22922636103152,259.27246238925585
182.23495702005732,342.47626404698826
184.2406876790831,424.6196803865701
186.24641833810887,535.0561636257688
188.25214899713467,634.8091518939937
190.25787965616047,733.7907223741022
192.26361031518624,804.530382610734
194.269340974212,863.1468877646159
196.27507163323781,897.2507903864603
198.28080229226362,892.4227830434836
200.28653295128942,852.8481258104206
202.2922636103152,790.7543029890644
204.29799426934096,700.9699629462076
206.30372492836676,593.3916351992633
208.30945558739256,504.9827237327017
210.31518624641834,392.08047569492317
212.3209169054441,335.2593916265266
214.3266475644699,264.17210200649896
216.3323782234957,186.821685935211
218.3381088825215,154.26574833094548
220.34383954154728,130.23733615239814
222.34957020057305,100.64596066694133
224.35530085959886,96.99026530334645
226.36103151862466,85.41170054658059
228.36676217765043,84.63103352067435
230.37249283667623,82.3374098707746
232.378223495702,67.76245637002722
234.3839541547278,53.040114986273146
236.38968481375358,57.784021437141035
238.39541547277938,78.98764454072955
240.40114613180515,62.70495664341979
242.40687679083095,60.95915625461074
244.41260744985672,54.35734553066546
246.41833810888252,67.08757081347606
248.4240687679083,56.20053939411281
250.4297994269341,57.70740923273089
252.4355300859599,69.97404088645655
254.44126074498567,82.40902370920192
256.44699140401144,118.41132734141881
258.45272206303724,133.3780339557691
260.45845272206304,183.23711135680787
262.4641833810888,221.35734197027273
264.46991404011465,304.24840152590605
266.4756446991404,380.9126474786173
268.4813753581662,493.97992955822514
270.487106017192,623.455515413162
272.49283667621773,750.4938992244132
274.4985673352436,883.5205707018474
276.50429799426934,994.0449322272993
278.51002865329514,1080.9112765908765
280.51575931232094,1137.9407976554132
282.5214899713467,1151.604017745057
284.5272206303725,1107.7252812395393
286.5329512893983,1052.0323130993418
288.538681948424,943.4614573063006
290.5444126074499,829.6869926024812
292.55014326647563,670.8768581632102
294.55587392550143,564.9431145042365
296.56160458452723,439.069875989925
298.567335243553,346.1401646144469
300.57306590257883,248.29346154669008
302.5787965616046,183.5502105733853
304.5845272206304,142.05681223785035
306.5902578796562,105.49416603787101
308.5959885386819,103.96432855363071
310.6017191977077,90.3765924662086
312.6074498567335,70.89393296887276
314.6131805157593,82.92006593591614
316.6189111747851,56.855753974864484
318.62464183381087,72.34793926176445
320.63037249283667,59.84342910762417
322.63610315186247,75.38629901140605
324.6418338108882,64.6009749217754
326.6475644699141,58.50524877186027
328.6532951289398,79.23489614420055
330.6590257879656,72.4002428531266
332.6647564469914,75.37266379890636
334.67048710601716,64.36171021901927
336.676217765043,74.32190629128185
338.68194842406876,66.43534061765384
340.68767908309457,78.62474677258021
342.69340974212037,62.86962420951424
344.6991404011461,63.094043029493974
346.7048710601719,55.04001684029838
348.7106017191977,66.37459630435245
350.71633237822346,56.619635240279095
352.7220630372493,56.21328021154241
354.72779369627506,69.25481530927249
356.73352435530086,64.76382115629374
358.73925501432666,62.104027172111635
360.74498567335246,62.35539675173025
362.7507163323782,80.50796669241497
364.756446991404,63.46961030781373
366.7621776504298,96.8231897263818
368.7679083094556,87.8744601516532
370.77363896848135,117.94633870191835
372.77936962750715,161.47573006973752
374.78510028653295,210.8011676902213
376.79083094555875,243.99638639831056
378.79656160458455,343.13612198225206
380.8022922636103,428.75300614059665
382.8080229226361,558.0018557711549
384.8137535816619,676.136412399975
