wavelength,intensity
100.0,100.73519915236733
102.00573065902579,141.48633606236052
104.01146131805157,176.63556261780468
106.01719197707736,227.7499418425958
108.02292263610315,302.6247328200145
110.02865329512895,388.50001925932963
112.03438395415472,499.8372421303434
114.04011461318052,608.4732612785696
116.04584527220631,708.0638050357605
118.0515759312321,827.0758179806055
120.05730659025788,912.7537618023175
122.06303724928367,1002.518844403429
124.06876790830945,1025.4756614701846
126.07449856733524,1038.3485873692964
128.08022922636104,984.2507931311205
130.0859598853868,910.1183666059775
132.09169054441261,824.2417133110102
134.0974212034384,696.6973753901125
136.1031518624642,601.6351775764116
138.10888252149,486.45940108417386
140.11461318051576,386.33353033123603
142.12034383954153,290.68907492034185
144.12607449856733,218.64775532829532
146.13180515759313,184.36088217291712
148.1375358166189,139.54144967353687
150.1432664756447,120.49480326009802
152.14899713467048,102.25253259639422
154.15472779369628,68.92306185976408
156.16045845272205,79.01317530316423
158.16618911174785,65.25008042494164
160.17191977077363,76.19270973433683
162.17765042979943,78.47119649033797
164.18338108882523,60.9905116592453
166.189111747851,78.65172902109252
168.19484240687677,70.55436982301735
170.20057306590257,68.39186894269939
172.20630372492838,72.14694359441998
174.21203438395415,50.014369853284215
176.21776504297995,53.09572139700062
178.22349570200572,75.62259339142199
180.22922636103152,60.39327132648281
182.23495702005732,64.83212832567175
184.2406876790831,50.58971525432666
186.24641833810887,72.49220980503476
188.25214899713467,62.620173595217786
190.25787965616047,79.99594401129698
192.26361031518624,68.49020750590722
194.269340974212,66.40726916960962
196.27507163323781,76.91083801504344
198.28080229226362,77.99972086367843
200.28653295128942,55.18105479626622
202.2922636103152,88.40743233957225
204.29799426934096,78.64460648514586
206.30372492836676,107.47748334399193
208.30945558739256,119.06259279827286
210.31518624641834,146.4316580913958
212.3209169054441,199.50952876464828
214.3266475644699,265.15752550921684
216.3323782234957,362.51083865625765
218.3381088825215,483.3855613771546
220.34383954154728,630.9102543614122
222.34957020057305,779.7863488526433
224.35530085959886,947.1489167939352
226.36103151862466,1105.2294580620912
228.36676217765043,1264.4187102631333
230.37249283667623,1371.5944539287239
232.378223495702,1454.7282268419249
234.3839541547278,1471.754062993227
236.38968481375358,1435.9135516280996
238.39541547277938,1347.1088041777105
240.40114613180515,1205.8785929055978
242.40687679083095,1046.263110694623
244.41260744985672,892.1658835147938
246.41833810888252,727.7536232352023
248.4240687679083,561.982724033378
250.4297994269341,434.9366746249407
252.4355300859599,315.37633395160185
254.44126074498567,248.86030297958752
256.44699140401144,180.13930293034738
258.45272206303724,138.14162714307372
260.45845272206304,117.51491865541212
262.4641833810888,81.39172687182239
264.46991404011465,77.90911369547129
266.4756446991404,61.03055423157678
268.4813753581662,54.168573922224475
270.487106017192,54.800391299678815
272.49283667621773,79.63106292791734
274.4985673352436,57.611007562341264
276.50429799426934,50.80878773299639
278.51002865329514,77.00044330569187
280.51575931232094,63.98521332797925
282.5214899713467,63.922172323076694
284.5272206303725,54.95801211980201
286.5329512893983,52.4350752072753
288.538681948424,72.41665986989975
290.5444126074499,67.71155653909975
292.55014326647563,72.38367547475069
294.55587392550143,58.08594242474671
296.56160458452723,60.00439202520466
298.567335243553,69.7342889879201
300.57306590257883,54.56506759462493
302.5787965616046,57.39245703038356
304.5845272206304,67.16860102604763
306.5902578796562,55.113285771930016
