wavelength,intensity
100.0,44.06127769097095
102.00573065902579,48.19919473633101
104.01146131805157,58.068486037889876
106.01719197707736,49.410450758593385
108.02292263610315,42.866743250334814
110.02865329512895,56.39921155520909
112.03438395415472,42.82528767262823
114.04011461318052,49.98219838124722
116.04584527220631,53.07716162337531
118.0515759312321,55.25609384547561
120.05730659025788,49.74152336693596
122.06303724928367,63.38421336205504
124.06876790830945,62.46799976603177
126.07449856733524,42.03334900438595
128.08022922636104,49.30361761603638
130.0859598853868,46.21028698519868
132.09169054441261,56.44126436850888
134.0974212034384,48.66104279730779
136.1031518624642,50.507097646737975
138.10888252149,55.579801827939335
140.11461318051576,72.64588804183985
142.12034383954153,67.99379509185444
144.12607449856733,81.45757337968682
146.13180515759313,98.09824917067598
148.1375358166189,118.33625343082
150.1432664756447,156.8964670626483
152.14899713467048,181.75908027942768
154.15472779369628,252.01011456148512
156.16045845272205,297.72220066370477
158.16618911174785,351.1351448324898
160.17191977077363,426.3924573100513
162.17765042979943,461.9092540964017
164.18338108882523,508.970064093116
166.189111747851,548.3645082695442
168.19484240687677,559.1459264509834
170.20057306590257,540.0827280440493
172.20630372492838,516.4068583777134
174.21203438395415,459.80787584252533
176.21776504297995,414.25798787994245
178.22349570200572,337.3577929912667
180.22922636103152,294.5176138966113
182.23495702005732,223.01428274108568
184.2406876790831,193.53846167916151
186.24641833810887,152.9013510237403
188.25214899713467,109.3592400357681
190.25787965616047,93.06778919436096
192.26361031518624,74.94453315289358
194.269340974212,79.0916282378832
196.27507163323781,57.46815298248302
198.28080229226362,58.30665991431785
200.28653295128942,55.16042116147699
202.2922636103152,62.973634921906935
204.29799426934096,50.284447199952346
206.30372492836676,49.98595337061754
208.30945558739256,60.11696580481727
210.31518624641834,62.41013878094657
212.3209169054441,56.51561711781626
214.3266475644699,67.191768929098
216.3323782234957,66.59815311302292
218.3381088825215,73.3500847300578
220.34383954154728,91.76816658208834
222.34957020057305,98.63785144826089
224.35530085959886,120.5257964372173
226.36103151862466,179.47010753303877
228.36676217765043,225.8276846933563
230.37249283667623,271.6034765804184
232.378223495702,339.860537373786
234.3839541547278,436.6071176527966
236.38968481375358,512.1502999273744
238.39541547277938,592.6064613596377
240.40114613180515,638.6061970912599
242.40687679083095,689.4146229171363
244.41260744985672,706.2210947716385
246.41833810888252,714.6060455595032
248.4240687679083,674.8166568629103
250.4297994269341,633.3647828489038
252.4355300859599,554.1440113069422
254.44126074498567,476.8172897008588
256.44699140401144,396.8660290680346
258.45272206303724,323.59709852718566
260.45845272206304,253.46029024656778
262.4641833810888,196.45950036808813
264.46991404011465,146.33332109992907
266.4756446991404,116.13505305588784
268.4813753581662,100.87958613466597
270.487106017192,80.22158338675018
272.49283667621773,75.04795825739193
274.4985673352436,60.016509902559214
276.50429799426934,45.80513308927554
278.51002865329514,60.14610885237154
280.51575931232094,58.06189412799792
282.5214899713467,49.87376851933313
284.5272206303725,56.36747165882796
