wavelength,intensity
100.0,57.29425879965069
102.00573065902579,52.22433714587543
104.01146131805157,58.67921271924386
106.01719197707736,53.138378283469756
108.02292263610315,54.32351669223115
110.02865329512895,53.49985295302309
112.03438395415472,49.84089501271757
114.04011461318052,63.88470086132893
116.04584527220631,41.645446730446636
118.0515759312321,54.5181835696246
120.05730659025788,43.037038287680716
122.06303724928367,62.27558840464496
124.06876790830945,40.96028340962784
126.07449856733524,48.1447267485167
128.08022922636104,40.00003950489141
130.0859598853868,56.068520347082554
132.09169054441261,49.85129179080082
134.0974212034384,50.77848471951532
136.1031518624642,55.38153381663581
138.10888252149,53.640754439272975
140.11461318051576,41.53891563360949
142.12034383954153,64.91115610457423
144.12607449856733,54.01998949444146
146.13180515759313,45.488056412618285
148.1375358166189,68.22997774410538
150.1432664756447,62.02923169338248
152.14899713467048,79.24360884002448
154.15472779369628,104.92845087687522
156.16045845272205,126.63074252319298
158.16618911174785,152.03618986115188
160.17191977077363,207.78876514087335
162.17765042979943,256.2206915790477
164.18338108882523,332.4617892434724
166.189111747851,421.7021077702023
168.19484240687677,525.4058436665663
170.20057306590257,593.7335900260226
172.20630372492838,684.3648521514529
174.21203438395415,756.313899766221
176.21776504297995,793.7991695971336
178.22349570200572,795.9343817702614
180.22922636103152,781.6701252173314
182.23495702005732,727.3541334939591
184.2406876790831,656.4472179085806
186.24641833810887,592.8194282208676
188.25214899713467,498.95519132564743
190.25787965616047,415.33439460727595
192.26361031518624,333.96797278826307
194.269340974212,259.39602238520314
196.27507163323781,185.25504029560815
198.28080229226362,153.4856307887305
200.28653295128942,117.83072497603973
202.2922636103152,101.14483366052028
204.29799426934096,63.80205615219574
206.30372492836676,73.08960738526224
208.30945558739256,50.257793984742726
210.31518624641834,57.89350345120968
212.3209169054441,44.182410141763214
214.3266475644699,49.35811932898232
216.3323782234957,52.01491781702978
218.3381088825215,62.87611175144424
220.34383954154728,50.7455821102992
222.34957020057305,55.33576634666949
224.35530085959886,63.87965646400607
226.36103151862466,51.69913852083253
228.36676217765043,43.50530313617472
230.37249283667623,61.199509039865156
232.378223495702,54.93705811773306
234.3839541547278,58.41347809931549
236.38968481375358,86.5699474834376
238.39541547277938,93.59271750159695
240.40114613180515,110.14736922832711
242.40687679083095,155.63246125729188
244.41260744985672,188.52607456545098
246.41833810888252,245.0021907524465
248.4240687679083,318.0315010349175
250.4297994269341,409.47396305468936
252.4355300859599,490.45810753597834
254.44126074498567,567.4530435394776
256.44699140401144,629.0001889226515
258.45272206303724,690.3372189000601
260.45845272206304,737.9445727785925
262.4641833810888,729.1941736662949
264.46991404011465,729.1544638567856
266.4756446991404,680.4492080234479
268.4813753581662,606.9337069455024
270.487106017192,523.3356788761934
272.49283667621773,438.28890626983576
274.4985673352436,373.6180799885992
276.50429799426934,300.1044745312443
278.51002865329514,222.3663447506995
280.51575931232094,180.48469460251508
282.5214899713467,143.05114725505913
284.5272206303725,95.32614579613778
286.5329512893983,93.4915749392613
288.538681948424,75.40649009177314
290.5444126074499,61.1361868046546
292.55014326647563,58.03039820936561
294.55587392550143,49.626852678106516
296.56160458452723,60.31665417794317
298.567335243553,64.83976877358306
300.57306590257883,46.93705301432235
