wavelength,intensity
100.0,76.70545792143265
102.00573065902579,72.08297046303608
104.01146131805157,71.21267438102007
106.01719197707736,79.95896607812226
108.02292263610315,51.65451103314444
110.02865329512895,55.13076821484423
112.03438395415472,54.341304527209964
114.04011461318052,73.65611553283522
116.04584527220631,71.99771102393251
118.0515759312321,62.245437216478734
120.05730659025788,76.46323025042247
122.06303724928367,70.72790757645782
124.06876790830945,68.68433472907729
126.07449856733524,70.4763866460517
128.08022922636104,75.30482671531995
130.0859598853868,58.53390803444683
132.09169054441261,67.65873204956215
134.0974212034384,54.89896524020255
136.1031518624642,57.47384611905403
138.10888252149,87.77034438227761
140.11461318051576,93.57327300838013
142.12034383954153,94.21836206166753
144.12607449856733,100.92953739333743
146.13180515759313,133.49625934296375
148.1375358166189,171.92032883136548
150.1432664756447,232.0229231141782
152.14899713467048,298.38330187282173
154.15472779369628,356.8743320445062
156.16045845272205,434.5009257398727
158.16618911174785,533.9070354094041
160.17191977077363,647.4224234188874
162.17765042979943,723.3203878996893
164.18338108882523,781.0489344890045
166.189111747851,826.2499804409961
168.19484240687677,836.4505500364124
170.20057306590257,812.7985024142445
172.20630372492838,788.5800320966663
174.21203438395415,714.4840646354273
176.21776504297995,619.6564174619166
178.22349570200572,538.3206266061756
180.22922636103152,421.1467448208941
182.23495702005732,334.7852748072011
184.2406876790831,260.20274137891397
186.24641833810887,199.90525885027742
188.25214899713467,163.06722791886855
190.25787965616047,117.66712139004608
192.26361031518624,101.87854738391218
194.269340974212,77.52277062171997
196.27507163323781,86.65633660966643
198.28080229226362,85.27309005711858
200.28653295128942,66.9015017348917
202.2922636103152,69.92043904601573
204.29799426934096,65.95144382800065
206.30372492836676,63.08539450362108
208.30945558739256,73.86135119383161
210.31518624641834,81.40627452641672
212.3209169054441,78.6612837251167
214.3266475644699,69.40969927145736
216.3323782234957,70.89902082389007
218.3381088825215,92.5599779145397
220.34383954154728,117.91391044654785
222.34957020057305,125.72092763968607
224.35530085959886,182.06245294739895
226.36103151862466,229.58920697362163
228.36676217765043,294.04905072789586
230.37249283667623,375.2215517462478
232.378223495702,454.07324203009546
234.3839541547278,549.1312344764941
236.38968481375358,667.5643201977427
238.39541547277938,769.9782213193471
240.40114613180515,827.9752348317527
242.40687679083095,890.0232617004506
244.41260744985672,931.2492745555735
246.41833810888252,921.6891253163407
248.4240687679083,871.5863061844786
250.4297994269341,808.5059511969507
252.4355300859599,729.3539660166796
254.44126074498567,615.0360046307736
256.44699140401144,512.0397093211268
258.45272206303724,407.50577264255816
260.45845272206304,313.33535743014306
262.4641833810888,238.80094187707385
264.46991404011465,201.47703157569205
266.4756446991404,159.54424270719971
268.4813753581662,111.65843734003963
270.487106017192,95.61683323127616
272.49283667621773,95.79844960900006
274.4985673352436,89.57654737541483
276.50429799426934,66.1921090777509
278.51002865329514,78.51234008477871
280.51575931232094,74.10970533641546
282.5214899713467,54.12442393554905
284.5272206303725,51.597380373192586
286.5329512893983,73.75856448762718
288.538681948424,67.92129257256994
290.5444126074499,55.24936190149162
292.55014326647563,58.63004019263296
294.55587392550143,68.21515986128749
296.56160458452723,76.02615467794837
298.567335243553,75.67859381965523
300.57306590257883,60.01471474818958
302.5787965616046,73.25935520765051
304.5845272206304,78.24414262313664
306.5902578796562,75.94793288218017
308.5959885386819,67.06107165453008
310.6017191977077,56.950871346244746
312.6074498567335,70.36233247914502
314.6131805157593,72.61423321726883
316.6189111747851,76.95535929446352
318.62464183381087,53.797587849538196
320.63037249283667,50.64179121736522
322.63610315186247,58.51461178131174
324.6418338108882,75.82868881502054
326.6475644699141,65.18170397996813
328.6532951289398,69.51687613368583
330.6590257879656,74.04295809358042
332.6647564469914,63.38838880732711
334.67048710601716,59.45608667971093
336.676217765043,83.842712550549
338.68194842406876,78.21071460970684
340.68767908309457,79.72298506917413
342.69340974212037,94.6464327444663
344.6991404011461,121.19909805679228
346.7048710601719,166.2196292122224
348.7106017191977,193.48854108918263
350.71633237822346,257.0340899261006
352.7220630372493,333.6468741334115
354.72779369627506,423.9609484591951
356.73352435530086,501.6443468530689
358.73925501432666,584.1718528410115
360.74498567335246,670.7263717224184
362.7507163323782,739.3355783843122
364.756446991404,767.7970605429081
366.7621776504298,797.3456720912227
368.7679083094556,777.8938256978427
370.77363896848135,738.2343797389134
372.77936962750715,671.56186028966
374.78510028653295,598.8602791874996
376.79083094555875,532.9334864030066
378.79656160458455,415.24695220359774
380.8022922636103,339.08003607653757
382.8080229226361,264.5509694338283
384.8137535816619,206.10636914454574
386.8194842406877,157.28995193992125
388.82521489971344,134.4946135561999
390.83094555873924,113.75176514885231
392.83667621776505,86.83950351218104
394.84240687679085,67.86473781913845
396.8481375358166,69.65492325878
398.8538681948424,72.9796740481788
400.8595988538682,71.52415933469963
402.865329512894,63.670113930151615
404.8710601719198,62.06501888073344
406.87679083094554,71.57027007525545
408.88252148997134,64.76970644412404
410.88825214899714,74.90456610981069
412.89398280802294,56.65090793717053
414.8997134670487,75.54081002150262
416.9054441260745,69.34229503544141
418.9111747851003,78.73180890202156
420.9169054441261,121.81618572124918
422.9226361031519,140.04341612178848
424.92836676217763,171.89527385076934
426.93409742120343,220.81367378171575
428.93982808022923,272.5704049451963
430.94555873925503,370.0596441270585
432.9512893982808,458.02283384059484
434.9570200573066,531.9030019779354
436.9627507163324,638.7806333773833
438.9684813753582,711.8053164846447
440.9742120343839,795.9060165300714
442.9799426934097,822.6129477269517
444.9856733524355,844.7934515822935
446.9914040114613,824.7051463065395
448.9971346704871,777.793420860303
451.0028653295129,710.4685964864016
453.0085959885387,642.6774131022701
455.0143266475645,534.4244813554742
457.0200573065903,441.20102666232424
459.025787965616,368.0836240549211
461.0315186246418,276.4424637984229
